date,favorites,id,isRetweet,retweets,text
1582123638000,0,1230141815820390400,True,6376,RT @TomFitton: .@JudicialWatch doing the heavy lifting exposing the worst corruption scandal in American history.
1582123613000,0,1230141709197041666,True,6170,RT @TomFitton: Speaking of the Logan Act....
1582123538000,54081,1230141397094690818,False,19072,Kerry &amp; Murphy illegally violated the Logan Act. This is why Iran is not making a deal. Must be dealt with strongly! https://t.co/RpTW9c09ZY
1582122995000,0,1230139119965048832,True,7954,"RT @TomFitton: Barr should clean house at DOJ...@realDonalldTrump,was the victim of a seditious conspiracy out of DOJ/FBI, etc. President T…"
1582122979000,0,1230139052902371329,True,5151,RT @TomFitton: President @realDonaldTrump has a positive constitutional obligation to speak up about DOJ corruption. https://t.co/FMTTT7CsJP
1582122940000,0,1230138886526910464,True,6641,"RT @TomFitton: Breaking: @realDonaldTrump is the President. 

Reagan ordered halt of a criminal grand jury investigation against British Ai…"
1582122900000,0,1230138720486998018,True,10178,"RT @TomFitton: Over 11 years ago, FBI interviewed Barack Obama about sale of his Senate seat. There's a  FBI ""302"" report of interview.

Ra…"
1582122876000,0,1230138619895021569,True,7767,"RT @JudicialWatch: .@TomFitton: ""[The Deep State] is concerned that AG Barr might do the right thing and they are desperate to do everythin…"
1582122849000,0,1230138504727814145,True,7924,"RT @TomFitton: Meanwhile, Obama gang interfered in Russia election interference investigation to protect Obama's emails while crookedly spy…"
1582122781000,0,1230138220999925760,True,4886,RT @TomFitton: The coup cabal is worried about Barr:... https://t.co/8Fht75xPFu
1582122765000,0,1230138154373378050,True,7533,RT @TomFitton: FISA Fraud of Historic Proportions And DOJ is Complaining About @realDonaldTrump's Tweets? Remarkable.
1582122515000,0,1230137106325917696,True,8929,"RT @RepLeeZeldin: The more drained out the swamp gets, the more the swamp creatures act out in protest."
1582122502000,0,1230137051393089539,True,9875,"RT @RepMarkMeadows: The FBI lied to the FISA Court 17 times, using knowingly false info in FISA applications, concealed exonerating evidenc…"
1582122496000,0,1230137025107382272,True,10965,"RT @RepMarkMeadows: A brazen attempt at gaslighting from the media here.

We have a long documented trail and an IG report showing high lev…"
1582122366000,0,1230136479814303744,True,8534,"RT @RepLeeZeldin: “When law ends, tyranny begins.”

The Trump-Russia collusion hoax was rigged w/gross misconduct!

The targeting of AG Bar…"
1582122344000,0,1230136386637848576,True,8333,"RT @RepLeeZeldin: Angry is a big time understatement. Pelosi, Schiff, and Nadler should be stripped of their gavels and the Dems should be…"
1582122236000,53714,1230135934626058240,False,15609,"There must be JUSTICE. This can never happen to a President, or our Country, again! https://t.co/5epW4JPYkF"
1582071183000,46366,1229921804992446464,False,9725,Congratulations to Eddie DeBartolo Jr. and your wonderful family of friends! https://t.co/IJu93xjiQS
1582065520000,0,1229898049746427904,True,25627,RT @alx: I’m in tears 😂 https://t.co/xrKWquVQ6Z
1582065494000,0,1229897941034291200,True,6089,RT @DanScavino: https://t.co/XTZLj8OyhB
1582065434000,63109,1229897691590582273,False,15500,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A &amp; more, I would be at 70%. Oh well, what can you do? https://t.co/8TJf1JjLpn"
1582065427000,46520,1229897661555212291,False,9775,THANK YOU! #MAGA #KAG2020 https://t.co/uWMjL52f5O
1582064921000,0,1229895539774214144,True,9195,RT @alx: I’m in tears 😂 https://t.co/xrKWquVQ6Z
1582064705000,94901,1229894633280266240,False,25177,"I hope the Federal Judges Association will discuss the tremendous FISA Court abuse that has taken place with respect to the Mueller Investigation Scam, including the forging of documents and knowingly using the fake and totally discredited Dossier before the Court. Thank you!"
1582063210000,92545,1229888362841985025,False,14798,"Mini Mike. No, I would rather run against you!"
1582060128000,19534,1229875437485977601,False,5116,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A &amp; more, I would be at 70%. Oh well, what can you do? https://t.co/tJIrhvLcIk"
1582060118000,11925,1229875391940005888,False,2832,THANK YOU! #MAGA #KAG2020 https://t.co/zQdibE0KWk
1582059114000,66028,1229871184193282048,False,15464,".....Mini is illegally buying the Democrat Nomination. They are taking it away from Bernie again. Mini Mike, Major Party Nominations are not for sale! Good luck in the debate tomorrow night and remember, no standing on boxes!"
1582059113000,101221,1229871176614199296,False,24349,"What Mini Mike is doing is nothing less than a large scale illegal campaign contribution. He is “spreading” money all over the place, only to have recipients of his cash payments, many former opponents, happily joining or supporting his campaign. Isn’t that called a payoff? ....."
1582058103000,41496,1229866940912398336,False,10342,"Chris Jacobs will be a great Congressman who will always fight for the people of New York. He supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military, Vets, and is Strong on the #2A. Chris has my Complete Endorsement for the Special Election on 4/28!"
1582057234000,67780,1229863299358945281,False,20983,"The Mayor’s efforts to shield illegal aliens endangers the lives of the public and law enforcement who have to go into the field to apprehend those released. He shouldn’t be urging illegals to beat the system, he should be urging them to safely turn themselves in! https://t.co/sSJodorcVr"
1582056925000,0,1229862001356095488,True,8599,"RT @DHS_Wolf: Building a border wall system, at one time, was very bipartisan and nonpolitical. It's only now that some are choosing politi…"
1582050707000,22400,1229835921777930240,False,4937,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A &amp; more, I would be at 70%. Oh well, what can you do? https://t.co/3isBydxTXw"
1582040130000,32858,1229791557110435840,False,8102,THANK YOU! #MAGA #KAG2020 https://t.co/rpJa1nxCLm
1582039894000,32514,1229790568110268424,False,8049,".....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends"
1582039894000,34883,1229790566721957891,False,8693,.....existence of these tweets in which you were so harshly negative about the President &amp; the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country.....
1582039893000,55253,1229790563668504576,False,14149,"“Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, you’re a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the...."
1582039783000,35996,1229790102949449728,False,8910,....THE UNITED STATES IS OPEN FOR BUSINESS!
1582039783000,31914,1229790101728899073,False,7687,"....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses..."
1582039783000,11783,1229790100797739008,False,3253,"....product and goods to China and other countries. That’s what trade is all about. We don’t want to make it impossible to do business with us. That will only mean that orders will go to someplace else. As an example, I want China to buy our jet engines, the best in the World...."
1582039782000,45351,1229790099866603521,False,11034,"The United States cannot, &amp; will not, become such a difficult place to deal with in terms of foreign countries buying our product, including for the always used National Security excuse, that our companies will be forced to leave in order to remain competitive. We want to sell..."
1582039288000,2951,1229788026773131264,False,830,....THE UNITED STATES IS OPEN FOR BUSINESS!
1582039288000,747,1229788025883955200,False,231,"....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses..."
1582039288000,2,1229788024931803137,False,831,"“Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, you’re a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the...."
1582036625000,12518,1229776855265349638,False,3353,....THE UNITED STATES IS OPEN FOR BUSINESS!
1582036624000,10048,1229776853046583297,False,2624,"....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses..."
1582036624000,5377,1229776851297558529,False,1589,"....product and goods to China and other countries. That’s what trade is all about. We don’t want to make it impossible to do business with us. That will only mean that orders will go to someplace else. As an example, I want China to buy our jet engines, the best in the World...."
1582036622000,15211,1229776842644709378,False,4040,"The United States cannot, &amp; will not, become such a difficult place to deal with in terms of foreign countries buying our product, including for the always used National Security excuse, that our companies will be forced to leave in order to remain competitive. We want to sell..."
1582034471000,84679,1229767823595012096,False,19197,"The Crooked DNC is working overtime to take the Democrat Nomination away from Bernie, AGAIN! Watch what happens to the Super Delegates in Round Two. A Rigged Convention!"
1582031662000,41275,1229756039475683328,False,10397,....BUT MAYBE I STILL WILL. WITCH HUNT!
1582031661000,43784,1229756038469079040,False,11163,"....badly tainted and, in my opinion, should be thrown out. Even Mueller’s statement to Congress that he did not see me to become the FBI Director (again), has been proven false. The whole deal was a total SCAM. If I wasn’t President, I’d be suing everyone all over the place..."
1582031660000,60396,1229756032693473280,False,16362,"These were Mueller prosecutors, and the whole Mueller investigation was illegally set up based on a phony and now fully discredited Fake Dossier, lying and forging documents to the FISA Court, and many other things. Everything having to do with this fraudulent investigation is..."
1582030708000,40796,1229752040039108608,False,9609,".....would order a new trial, I’m not so sure about Judge Jackson, I don’t know.” @Judgenap (Andrew Napolitano) @foxandfriends"
1582030708000,43368,1229752039040782336,False,10153,.....existence of these tweets in which you were so harshly negative about the President &amp; the people who support him. Don’t you think we wanted to know that before we put you on this jury.’ Pretty obvious he should (get a new trial). I think almost any judge in the Country.....
1582030707000,70518,1229752034460606464,False,17161,"“Judge Jackson now has a request for a new trial based on the unambiguous &amp; self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, your a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the....."
1581999076000,0,1229619365915566080,True,3686,"RT @XfinityRacing: You didn't think we were getting through this without the Big One, right? #DAYTONA500 https://t.co/DKyXLKNUky"
1581998930000,0,1229618753211707395,True,15792,"RT @NASCARONFOX: Here is the final lap of the Daytona 500 in which Ryan Newman's car was flipped at the line. 

We will continue to keep yo…"
1581998633000,0,1229617505750126593,True,38881,RT @NASCAR: https://t.co/euuHYxPHxj
1581998507000,117721,1229616977825738752,False,17835,Thank you Clint! https://t.co/MTYAIiilna
1581998449000,0,1229616737055891456,True,21912,"RT @Jim_Jordan: The “Whistleblower” who started the impeachment sham was biased against the President, worked with Joe Biden, and met with…"
1581995521000,153293,1229604453822672896,False,26124,"Praying for Ryan Newman, a great and brave @NASCAR driver! #PrayingForRyan"
1581982830000,101795,1229551222648168450,False,22436,"....ever. Had to rebuild our military, which was totally depleted. Fed Rate UP, taxes and regulations WAY DOWN. If Dems won in 2016, the USA would be in big economic (Depression?) &amp; military trouble right now. THE BEST IS YET TO COME. KEEP AMERICA GREAT!"
1581982829000,180389,1229551220248936451,False,40984,"Did you hear the latest con job? President Obama is now trying to take credit for the Economic Boom taking place under the Trump Administration. He had the WEAKEST recovery since the Great Depression, despite Zero Fed Rate &amp; MASSIVE quantitative easing. NOW, best jobs numbers...."
1581975159000,97209,1229519051514355713,False,24633,https://t.co/MQWM6Y9c4D
1581974746000,82971,1229517316188246025,False,11515,Completion of the Daytona 500 on Fox Network now. Enjoy!
1581953427000,0,1229427899792535556,True,55144,RT @realDonaldTrump: #DAYTONA500 https://t.co/fT8L0EZqXh
1581952408000,95746,1229423626438533122,False,20836,"“They tried to Impeach the President eight times before this last Impeachment trial that we went through. In Arizona, people are tired of their obstruction, their investigations, and their Impeachments. They want them to get to work.” @SenMcSallyAZ  @foxandfriends  Thanks Martha"
1581948981000,341157,1229409252344811521,False,42976,HAPPY PRESIDENT’S DAY!
1581948106000,0,1229405580072247296,True,6539,"RT @CBSNews: Trump praised ""pure American glory"" at Daytona 500 before taking lap in ""The Beast"" https://t.co/PkbYRCQIsB https://t.co/HYCfm…"
1581948069000,0,1229405424916496390,True,16141,RT @NASCAR: The President of the United States gives the command for the 2020 #DAYTONA500. https://t.co/YJgX6vwmon
1581948050000,0,1229405346105524225,True,6611,RT @meridithmcgraw: Scenes from President Trump’s visit to Daytona 500 https://t.co/CbbXtjgvRA
1581947957000,0,1229404955133587458,True,5968,"RT @JenniferJJacobs: Trump gave remarks at the Daytona 500 pre-race ceremony, stood on the track for the national anthem and prayer, and ga…"
1581947613000,0,1229403514356600836,True,7575,RT @SharylAttkisson: Trump makes presidential history at Daytona 500 race https://t.co/PS2Lxd3Szp https://t.co/aBXvvm1jvF
1581900124000,257278,1229204331112603649,False,55144,#DAYTONA500 https://t.co/fT8L0EZqXh
1581873108000,149362,1229091017732784134,False,28660,"Last week the Fake News said that a section of our powerful, under construction, Southern Border Wall “fell over”, trying to make it sound terrible, except the reason was that the concrete foundation was just poured &amp; soaking wet when big winds kicked in. Quickly fixed “forever”."
1581866700000,180687,1229064138820931586,False,23456,Getting ready to go to the Daytona 500. Will be GREAT!
1581807215000,0,1228814640429326336,True,7887,RT @SenatorTimScott: Joined @cvpayne on @FoxBusiness this afternoon to talk about how my Opportunity Zones are working across the nation fo…
1581807203000,0,1228814590131232774,True,11865,"RT @senatemajldr: Senate Democrats spent years saying “when it comes to Iran, we should never take the military option off the table.”

But…"
1581807181000,0,1228814498519224323,True,6734,"RT @SenToddYoung: As the latest #jobs report shows – tax relief, regulatory reform, and trade deals like #USMCA are fueling our economy &amp; p…"
1581807171000,0,1228814457062744066,True,8073,"RT @SenJohnThune: While Dems continue to peddle their socialist fantasies, GOP economic policies have made life better for Americans.

And…"
1581807141000,0,1228814332252884992,True,6407,"RT @SenateGOP: Our booming economy is drawing Americans off the sidelines and BACK TO WORK at the highest rate in 30 years! 
 
✅ More Jobs…"
1581807131000,0,1228814288133017600,True,6327,"RT @SenJoniErnst: With 225,000 jobs created last month alone, the U.S. economy is continuing to fire on all cylinders! https://t.co/T3q907W…"
1581807122000,0,1228814252384964608,True,4869,"RT @SenJohnThune: Thanks to GOP economic policies, more Americans are working, &amp; the economy is thriving. While the larger economy continue…"
1581807097000,0,1228814145262247936,True,6156,"RT @SenateGOP: Chairman @SenJohnBarrasso:

60% of Americans say they are financially better off now than they were a year ago.

And over 70…"
1581807086000,0,1228814100895059969,True,4911,"RT @senatemajldr: #OnThisDay in 1809, Kentucky native Abraham Lincoln was born. Join me in celebrating the life of our 16th president. http…"
1581807066000,0,1228814015461236742,True,5593,"RT @SenateGOP: On the Senate Floor, Chairman @SenJohnBarrasso:

A Socialist is now the front-runner for the Democrat nomination for preside…"
1581807050000,0,1228813950457962498,True,5802,"RT @SenateGOP: ʀᴇᴍɪɴᴅᴇʀ

In killing Soleimani, @realdonaldtrump eliminated a terrorist mastermind who had been responsible for more America…"
1581807029000,0,1228813861865893888,True,3300,"RT @SenateGOP: This February, we celebrate #BlackHistoryMonth to honor the successes, contributions, and advancements of African Americans…"
1581807020000,0,1228813823571877890,True,3425,"RT @SenRickScott: Florida’s African American community has made everlasting contributions to our state’s past, present and future. 

Togeth…"
1581806732000,0,1228812614026878976,True,5138,"RT @SenateGOP: While Democrats fumble around, a BLUE-COLLAR BOOM continues!

WATCH: https://t.co/33YErQvDPw"
1581806721000,0,1228812571425333251,True,4542,RT @SenJohnBarrasso: Economic freedom and free markets: Those are the engines of our economy. Socialism is an enemy of our economy. I think…
1581806709000,0,1228812519021666304,True,4291,RT @SenRubioPress: Human trafficking remains an urgent human rights crisis and we must work together to #EndIt for good. Sen. Rubio joins t…
1581806685000,0,1228812418328993794,True,5134,RT @SenMcSallyAZ: Over 60% of Americans feel optimistic about the economy &amp; the future. The economic boom under @POTUS is real. https://t.c…
1581806675000,0,1228812378059558912,True,12367,"RT @senatemajldr: In order to politically attack one President they do not like, Washington Democrats proved willing to attack our underlyi…"
1581806658000,0,1228812306437550082,True,3579,"RT @SenateGOP: American workers are WINNING, and the numbers prove it.

See for yourself! 👇 https://t.co/dFQfaMYXQC"
1581806650000,0,1228812270970515457,True,4361,"RT @SenateGOP: → Over 7 million new jobs

→ 50-year low unemployment

→ Wages continue to rise

No wonder Democrats are struggling to expla…"
1581806629000,0,1228812183275999232,True,6380,RT @ChuckGrassley: The Senate is back to wrk for the American ppl This wk 4 district court judges nominated by @realDonaldTrump were confir…
1581806603000,0,1228812075142656001,True,3731,"RT @SenateRPC: Almost a month ago, the Senate passed, and @POTUS signed, #USMCA. This agreement brought our country’s trade into the 21st c…"
1581806444000,43603,1228811405907955712,False,9887,"Thank you to @JackBrewerBSI for your kind words on the great progress we have made on our powerful African-American Agenda. For one, lowest unemployment numbers in USA history. Many other great records!  @foxandfriends  @FoxNews"
1581806295000,0,1228810781590007808,True,5670,RT @WhiteHouse: President @realDonaldTrump's USMCA will have a tremendous effect on GDP! https://t.co/y3hQfuj8oy
1581806247000,0,1228810583337771009,True,5465,"RT @ericbolling: Early on in 2015.. I saw something in  @realDonaldTrump and I predicted his win.

Some are trying to do the same thing...…"
1581806188000,0,1228810333944459264,True,4863,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS welcomed the President and First Lady of Ecuador to the White House this week! 🇺🇸🇪🇨…
1581806163000,36214,1228810227321069571,False,8934,BIG PROGRESS! https://t.co/DfWA7FRSGQ
1581806126000,133614,1228810073171951621,False,19742,"Remember, will be at Daytona 500 tomorrow!"
1581806049000,0,1228809751510880257,True,8143,"RT @GOPChairwoman: While Democrats have tried to obstruct at every turn, @realDonaldTrump has nominated, and the Senate has confirmed 192 A…"
1581806024000,0,1228809645185171457,True,4595,"RT @GOPChairwoman: .@realDonaldTrump’s policies have kicked America’s economic engine into high gear:
 
Last month marked the 23rd consecut…"
1581805967000,0,1228809407649243136,True,5242,"RT @WhiteHouse: From day one, President @realDonaldTrump has fought to give our Border Patrol the resources they need. 

The results have b…"
1581805903000,0,1228809138098098176,True,7090,"RT @TeamTrump: Not one more life should be stolen by a Sanctuary City.

President @realDonaldTrump is calling on Congress to give American…"
1581805882000,0,1228809050785185792,True,4373,"RT @TeamTrump: From DAY ONE, President @realDonaldTrump fought to give Border Patrol Agents the resources they need.

The results have been…"
1581805849000,65781,1228808910213132290,False,15823,"Years ago the Democrats had the money to build the Wall, but they didn’t have any idea how to get it done. I am building it bigger and better than ever thought possible! https://t.co/VMioZcRPfj"
1581805334000,0,1228806754164772867,True,4553,"RT @GOPChairwoman: I couldn’t agree more @LaraLeaTrump!
 
Socialist Democrats can’t compete with @realDonaldTrump’s “incredible track recor…"
1581805317000,0,1228806680110075905,True,4377,"RT @Mike_Pence: Under President @realDonaldTrump’s leadership, more than 90 percent of the regulations that @ShopFloorNAM identified as hur…"
1581805302000,0,1228806617996648449,True,3701,RT @TeamTrump: Vice President @Mike_Pence at @Citadel1842: President @realDonaldTrump has the backs of our Men &amp; Women in uniform! https://…
1581805293000,0,1228806579019034624,True,3891,RT @Mike_Pence: President @realDonaldTrump promised the American people that he would bring back jobs and bring back manufacturing. He kept…
1581804798000,77406,1228804504268759041,False,15585,Thank you David! https://t.co/yElxOFxqYu
1581804678000,0,1228804000092479488,True,29890,"RT @DavidJHarrisJr: Proof it’s all about emotion to liberals! I’m not a small guy, and she was afraid of my @realDonaldTrump hat! 

Are You…"
1581777583000,74939,1228690354314129408,False,20563,IG report on Andrew McCabe: Misled Investigators over roll in news media disclosure...Lacked Candor (Lied) on four separate occasions...Authotized Media Leaks to advance personal interests...IG RECOMMENDED MCCABE’S FIRING. @FoxNews @IngrahamAngle
1581771863000,72056,1228666362886750208,False,17284,".....biggest test of his presidency emboldened, ready to claim exoneration, and take his case of grievance, persecution and resentment to the campaign trail.” Peter Baker  @nytimes  The Greatest Witch Hunt In American History!"
1581771860000,95945,1228666350635290624,False,22594,"“Ralph Waldo Emerson seemed to foresee the lesson of the Senate Impeachment Trial of President Trump. ‘When you strike at the King, Emerson famously said, “you must kill him.’ Mr. Trump’s foes struck at him but did not take him down. A triumphant Mr.Trump emerges from the....."
1581770288000,0,1228659759794008065,True,24169,"RT @PaulSam27131285: THIS IS HILARIOUS
Mayor of Georgetown in the US excused himself to go &amp; use the washroom in the middle of a meeting &amp;…"
1581769351000,82420,1228655829273976835,False,21734,"MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT! https://t.co/eV9fZxzxgi"
1581724653000,55257,1228468353486008320,False,9323,Nice! https://t.co/5EVJVAPxjL
1581723515000,150409,1228463577335554049,False,26567,"Great honor, I think?  Mark Zuckerberg recently stated that “Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India.” Actually, I am going to India in two weeks. Looking forward to it!"
1581723062000,0,1228461677848469506,True,11637,"RT @realDonaldTrump: I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida, including the France…"
1581720263000,40244,1228449937211392000,False,13973,".@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI"
1581720055000,46236,1228449065148571651,False,11637,"I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida, including the France family and @RepMichaelWaltz from #FL6. See you there, good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis https://t.co/e0SUl4GfBm"
1581719472000,64457,1228446619500150784,False,13178,"Thank you Arnold, very nice. https://t.co/didAAHILFk"
1581719405000,78797,1228446338091823106,False,14180,"It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week, I met with families whose experiences from that horrible day still pierce the soul...."
1581719405000,43418,1228446339207483393,False,8519,"....Today, @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts."
1581719337000,5346,1228446055576035330,False,1780,".@LouisGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI"
1581718582000,34765,1228442887081295873,False,11724,".@TomMcClintock is a strong Conservative Leader who will always fight for the people of California. He fully supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military &amp; Vets, &amp; is Strong on the #2A. Tom has my Complete Endorsement! https://t.co/QRP3IwTx3Z"
1581717669000,29586,1228439060106051589,False,10102,".@JodeyArrington from the Great State of Texas has been an incredible supporter of our #MAGA Agenda. Jodey fully supports Securing our Border w/ the WALL, he Loves our Military &amp; Vets, and is Strong on the #2A. Jodey has my Complete and Total Endorsement! https://t.co/PkOFjOAFX1"
1581717627000,29196,1228438881969885184,False,10221,".@MoInTheHouse Brooks is running for Congress in the Great State of Alabama. He is a huge supporter of the #MAGA Agenda. Mo fully supports Securing our Border w/the WALL, he Loves our Military &amp; Vets, &amp; is Strong on the #2A. Mo has my Complete Endorsement! https://t.co/wQ0euFBwbI"
1581717488000,28500,1228438298584141826,False,9829,"“The Greatest name in politics,” Patrick @McHenryCampaign from the Great State of North Carolina, is a Conservative Fighter and a true Leader who ALWAYS supports our #MAGA Agenda. Patrick has my Complete and Total Endorsement! https://t.co/t1ciRWONff"
1581716861000,11297,1228435668159926274,False,2665,"....Today, @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts."
1581716860000,16583,1228435666754850817,False,3863,"It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week, I met with families whose experiences from that horrible day still piece the soul...."
1581712861000,59759,1228418892663488517,False,12426,Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison
1581694382000,101401,1228341384131772416,False,21935,"It is happening again to Crazy Bernie, just like last time, only far more obvious. They are taking the Democrat Nomination away from him, and there’s very little he can do. A Rigged System!"
1581693997000,117220,1228339772348915712,False,17808,95% Approval Rating in the Republican Party. Thank you!
1581693918000,40142,1228339437685395458,False,9547,"....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer &amp; Pelosi. That’s what he is!"
1581693917000,65531,1228339433323290626,False,14053,"I was very surprised &amp; disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will...."
1581693628000,64667,1228338223786680320,False,14339,"“President Trump, with smart policies, has done more to help the Black community than any President in the modern era.” @IngrahamAngle @FoxNews"
1581691944000,0,1228331161157591042,True,46552,RT @realDonaldTrump: DRAIN THE SWAMP! We want bad people out of our government!
1581687236000,97672,1228311415192215553,False,21647,"“The President has never asked me to do anything in a criminal case.” A.G. Barr  This doesn’t mean that I do not have, as President, the legal right to do so, I do, but I have so far chosen not to!"
1581650709000,0,1228158207006330880,True,7819,RT @DailyCaller: ‘Why Would I Not:’ Chiefs’ Bashaud Breeland Looking Forward To WH Visit After Super Bowl Win https://t.co/0t9bdLQKDn
1581618630000,144703,1228023660457480194,False,30646,"I’m seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits &amp; harrassment, start cleaning itself up, and lowering taxes. Build relationships, but don’t bring Fredo!"
1581609875000,58988,1227986937652350976,False,13253,"....which he actually has a military and legal obligation to do. His incredible wife, Karen, who I have a lot of respect for, once pulled me aside &amp; said strongly that “John respects you greatly. When we are no longer here, he will only speak well of you.” Wrong!"
1581609874000,99533,1227986935240691712,False,22121,"When I terminated John Kelly, which I couldn’t do fast enough, he knew full well that he was way over his head. Being Chief of Staff just wasn’t for him. He came in with a bang, went out with a whimper, but like so many X’s, he misses the action &amp; just can’t keep his mouth shut,."
1581603008000,224797,1227958133550649346,False,46552,DRAIN THE SWAMP! We want bad people out of our government!
1581600187000,108014,1227946304057364481,False,23370,"Mini Mike is a 5’4” mass of dead energy who does not want to be on the debate stage with these professional politicians. No boxes please. He hates Crazy Bernie and will, with enough money, possibly stop him. Bernie’s people will go nuts!"
1581599589000,85912,1227943796681400320,False,19792,"Mini Mike Bloomberg is a LOSER who has money but can’t debate and has zero presence, you will see. He reminds me of a tiny version of Jeb “Low Energy” Bush, but Jeb has more political skill and has treated the Black community much better than Mini! https://t.co/qIef5VhjDr"
1581598834000,0,1227940627737960449,True,6858,"RT @StateDept: Full video (1/2): Today, Advisor to the President @IvankaTrump delivered remarks at the one-year anniversary of the launch o…"
1581598817000,79718,1227940556057317377,False,20517,“Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity  @FoxNews
1581598646000,84138,1227939838751657984,False,22714,"Now it looks like the fore person in the jury, in the Roger Stone case, had significant bias. Add that to everything else, and this is not looking good for the “Justice” Department. @foxandfriends @FoxNews"
1581545938000,72197,1227718765154045953,False,18110,GREAT NEWS! #KAG2020🇺🇸 https://t.co/QA6Bpl4ETv
1581543193000,45880,1227707252796264450,False,13938,".@ClaudiaTenney is a fantastic candidate running in New York, where she was a Great member of Congress. She is Strong on Crime, Borders, Cutting Taxes, your #2A, and she Loves our Military and Vets. Claudia has my Complete and Total Endorsement! https://t.co/pU36bNWR3t"
1581542943000,57459,1227706206380314625,False,17984,".@NMalliotakis is running for Congress in NY, I know her well, we need her to defeat Max Rose, who voted for Impeachment! Nicole is Strong on Crime &amp; Borders, #2A, Cutting Taxes, &amp; she Loves our Military &amp; Vets. Nicole has my Complete &amp; Total Endorsement! https://t.co/N0FIGeyjaw"
1581542714000,37651,1227705242579501057,False,11824,".@MattForMontana Rosendale is a Strong &amp; Conservative fighter for Montana. Matt stands w/ our Brave Veterans, Loves our Military, and he will continue working to Secure our Border. Matt will NEVER let our #2A go unprotected. Matt has my Total Endorsement! https://t.co/sJqJPVBhVu"
1581542410000,38391,1227703969713205248,False,13850,".@WesleyHuntTX is running for Congress in the Great State of Texas. He will help us accomplish our America First policies. Wesley is strong on Crime, the Border, our 2nd Amendment, Trade, Military and Vets. Wesley has my Complete and Total Endorsement! https://t.co/tdnO5Uh5Sa"
